id,tag,description,category_originale,thumbs_up,thumbs_down,type_expression,valence_emotionnelle,intensite,energie,physiologie,tonalite,dimension_temporelle
1634,[pucker],Lip pursing sound,Vocal Effects,6,2,vocalisation_non_verbale,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1527,[pulse beat],Heartbeat-like rhythm,Rhythm,15,4,rythme_tempo,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1407,[pulsing],Speaker speaks with rhythmic beats,Styles,4,1,style_parole,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1543,[pulsing],Throbbing rhythm pattern,Rhythm,10,3,rythme_tempo,neutre,modere,moyenne,douleur,non_applicable,non_applicable
924,[pun delivery],Speaker delivers a pun with comedic timing,Humor,13,4,humour,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1019,[punchline drum beat],Speaker times punchlines with drum beats,Humor,14,4,humour,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1539,[punchy],"Sharp, impactful delivery",Rhythm,15,5,rythme_tempo,neutre,modere,moyenne,non_applicable,aigue,non_applicable
960,[punny pun],Speaker makes an especially punny joke,Humor,11,3,humour,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1399,[purring],Speaker speaks with smooth low tone,Styles,5,1,style_parole,neutre,modere,moyenne,non_applicable,douce,non_applicable
335,[push heavy],Speaker sounds like they are pushing something heavy,Body States,12,3,etat_physique,neutre,modere,moyenne,sensation,grave,non_applicable
531,[puzzle mystery],Speaker sounds like they are in a puzzle mystery,Genre,15,4,genre_narratif,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1740,[puzzled],"Perplexed, mystified",Emotion,11,3,emotion,ambivalent,modere,moyenne,non_applicable,non_applicable,non_applicable
535,[quest],Speaker sounds like they are on a quest,Genre,6,2,genre_narratif,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1523,[question pause],Inquiry hesitation,Rhythm,9,2,rythme_tempo,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
589,[questioning tone],Speaker uses an inquisitive tone,Dialogue,7,2,dialogue,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1521,[quick fire],Rapid succession,Rhythm,8,2,rythme_tempo,neutre,modere,haute,non_applicable,non_applicable,rapide
1464,[quick],"Brief, fast responses",Rhythm,12,4,rythme_tempo,neutre,modere,haute,non_applicable,non_applicable,rapide
1064,[quiet confession],Speaker makes a quiet confession,Introspective,10,3,reflexif_interieur,neutre,subtil,basse,non_applicable,non_applicable,non_applicable
1036,[quiet reflection],"Speaker conveys quiet, inward reflection",Introspective,4,1,reflexif_interieur,neutre,subtil,basse,non_applicable,non_applicable,non_applicable
228,[quiet whisper],Speaker sounds like they are in a very quiet environment,Environment,11,3,environnement_acoustique,neutre,fort,basse,non_applicable,non_applicable,non_applicable
424,[quirky tone],Speaker uses eccentric narrative style,Narrative,15,4,narration,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
732,[Radio Broadcast],Speaker sounds like radio broadcast effect,Effects,6,2,effet_technique,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
734,[radio static],Speaker sounds like radio static effect,Effects,9,2,effet_technique,neutre,modere,tres_basse,non_applicable,non_applicable,non_applicable
1302,[radio static],Sound of radio static,Sound Effects,12,3,effet_sonore,neutre,modere,tres_basse,non_applicable,non_applicable,non_applicable
1720,[rageful],Intensely angry,Emotion,7,3,emotion,negatif,extreme,moyenne,non_applicable,non_applicable,non_applicable
1201,[rain falling],Sound of rain falling,Sound Effects,12,3,effet_sonore,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
151,[rain heavy],Speaker sounds like they are experiencing heavy rainfall,Environment,13,4,environnement_acoustique,neutre,modere,non_applicable,non_applicable,grave,non_applicable
152,[rain light],Speaker sounds like they are experiencing light rain,Environment,9,3,environnement_acoustique,neutre,subtil,non_applicable,non_applicable,aigue,non_applicable
120,[rainforest ambient],Speaker sounds like they are in a rainforest environment,Environment,12,4,environnement_acoustique,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
9,[rainy morning],Speaker sounds melancholic and subdued in the morning,Mood,14,4,humeur_tonale,neutre,modere,moyenne,non_applicable,non_applicable,matin
1016,[rap joke],Speaker makes rap-style humor,Humor,6,1,humour,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
663,[rapid exchange],Speaker engages in quick dialogue,Dialogue,6,1,dialogue,neutre,modere,haute,non_applicable,non_applicable,rapide
1345,[rapid-fire],Speaker speaks extremely quickly,Styles,12,4,style_parole,neutre,extreme,haute,non_applicable,non_applicable,rapide
1618,[rattle],"Shaking, vibrating sound",Vocal Effects,11,3,vocalisation_non_verbale,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
637,[real surprise],Speaker expresses genuine surprise,Dialogue,15,5,dialogue,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1754,[realistic],"Practical, grounded",Emotion,4,1,emotion,ambivalent,modere,moyenne,non_applicable,non_applicable,non_applicable
1796,[rebellious],"Defiant, nonconformist",Emotion,15,4,emotion,ambivalent,modere,moyenne,non_applicable,non_applicable,non_applicable
1301,[record player],Sound of vinyl record playing,Sound Effects,15,5,effet_sonore,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
624,[redirects],Speaker redirects the conversation,Dialogue,15,5,dialogue,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1266,[referee whistle],Sound of sports referee whistle,Sound Effects,11,3,effet_sonore,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
1433,[refined],Speaker speaks with elegance,Styles,12,3,style_parole,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
14,[reflective midday],Speaker sounds thoughtful and contemplative at midday,Mood,5,1,humeur_tonale,neutre,modere,moyenne,non_applicable,non_applicable,matin
678,[reflective pause],Speaker pauses to reflect,Dialogue,4,1,dialogue,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
674,[reflective response],Speaker gives a reflective response,Dialogue,5,1,dialogue,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
357,[reflective tone],"Speaker uses a thoughtful, reflective narrative",Narrative,5,1,narration,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
468,[refrain voice],Speaker repeats narrative elements,Narrative,12,4,narration,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
596,[reframes],Speaker reframes the conversation,Dialogue,7,2,dialogue,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1098,[regretful reflection],Speaker conveys regretful reflection,Introspective,10,3,reflexif_interieur,negatif,modere,moyenne,non_applicable,non_applicable,non_applicable
1099,[regretful sigh],Speaker releases a regretful sigh,Introspective,15,5,reflexif_interieur,negatif,modere,moyenne,respiration,non_applicable,non_applicable
1100,[regretful tone],Speaker speaks with a regretful tone,Introspective,15,4,reflexif_interieur,negatif,modere,moyenne,non_applicable,non_applicable,non_applicable
1415,[rehearsed],Speaker speaks with practiced delivery,Styles,15,5,style_parole,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1359,[relaxed],Speaker speaks in calm manner,Styles,15,5,style_parole,neutre,modere,basse,non_applicable,non_applicable,non_applicable
1538,[release tension],Relaxing intensity,Rhythm,15,4,rythme_tempo,negatif,modere,moyenne,non_applicable,non_applicable,non_applicable
635,[releasing anticipation],Speaker releases built-up anticipation,Dialogue,9,2,dialogue,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
680,[relief pause],Speaker pauses with relief,Dialogue,12,4,dialogue,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1684,[relieved],Free from worry,Emotion,7,2,emotion,positif,modere,moyenne,non_applicable,non_applicable,non_applicable
1069,[reluctant acceptance],Speaker conveys reluctant acceptance,Introspective,11,3,reflexif_interieur,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
619,[reluctant agreement],Speaker reluctantly agrees,Dialogue,12,4,dialogue,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
621,[reluctant refusal],Speaker reluctantly refuses,Dialogue,5,1,dialogue,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1752,[remorseful],"Regretful, apologetic",Emotion,10,3,emotion,negatif,modere,moyenne,non_applicable,non_applicable,non_applicable
1304,[remote click],Sound of TV remote clicking,Sound Effects,13,4,effet_sonore,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
573,[renaissance],Speaker sounds like they are in a renaissance setting,Genre,12,4,genre_narratif,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
666,[repeated echo],Speaker repeats an echo,Dialogue,10,3,dialogue,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
594,[repeats question],Speaker repeats their question,Dialogue,9,3,dialogue,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
394,[reporter style],Speaker uses news reporter narrative,Narrative,11,3,narration,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1724,[resentful],"Bitter, indignant",Emotion,6,1,emotion,negatif,modere,moyenne,non_applicable,non_applicable,non_applicable
1095,[resigned reflection],Speaker conveys resigned reflection,Introspective,8,2,reflexif_interieur,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1096,[resigned sigh],Speaker releases a resigned sigh,Introspective,15,4,reflexif_interieur,neutre,modere,moyenne,respiration,non_applicable,non_applicable
1097,[resigned tone],Speaker speaks with a resigned tone,Introspective,9,2,reflexif_interieur,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1778,[resilient],"Strong, adaptable",Emotion,6,1,emotion,ambivalent,fort,moyenne,non_applicable,non_applicable,non_applicable
1693,[resolute],"Determined, unwavering",Emotion,6,2,emotion,ambivalent,modere,moyenne,non_applicable,non_applicable,non_applicable
590,[responds quickly],Speaker responds rapidly to dialogue,Dialogue,15,5,dialogue,neutre,modere,haute,non_applicable,non_applicable,rapide
591,[responds slowly],Speaker responds slowly to dialogue,Dialogue,7,2,dialogue,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
145,[restaurant ambient],Speaker sounds like they are in a restaurant atmosphere,Environment,9,2,environnement_acoustique,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
141,[restaurant bustle],Speaker sounds like they are in a busy restaurant,Environment,5,1,environnement_acoustique,neutre,modere,haute,non_applicable,non_applicable,non_applicable
143,[restaurant cutlery],Speaker sounds like they are hearing dining utensils,Environment,5,1,environnement_acoustique,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
142,[restaurant kitchen],Speaker sounds like they are near a restaurant kitchen,Environment,9,2,environnement_acoustique,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
144,[restaurant waiter],Speaker sounds like they are interacting with restaurant staff,Environment,6,2,environnement_acoustique,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
20,[restless midday],Speaker sounds agitated and unsettled at midday,Mood,9,3,humeur_tonale,neutre,modere,moyenne,non_applicable,non_applicable,matin
1087,[restless pause],Speaker pauses restlessly,Introspective,14,4,reflexif_interieur,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1086,[restless thinking],Speaker conveys restless thinking,Introspective,14,4,reflexif_interieur,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1088,[restless tone],Speaker speaks with a restless tone,Introspective,12,3,reflexif_interieur,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
268,[restless],Speaker sounds like they are restless,Body States,7,2,etat_physique,neutre,modere,moyenne,sensation,non_applicable,non_applicable
1639,[retch],Nausea reaction sound,Vocal Effects,7,2,vocalisation_non_verbale,negatif,modere,moyenne,sensation,non_applicable,non_applicable
775,[retro synth],Speaker sounds like retro synthesizer,Effects,11,3,effet_technique,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
700,[reverb],Speaker sounds like reverb effect,Effects,5,1,effet_technique,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
804,[reverse playback],Speaker sounds like reverse playback,Effects,15,4,effet_technique,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
779,[reverse reverb],Speaker sounds like reverse reverb effect,Effects,12,3,effet_technique,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
549,[revisionist western],Speaker sounds like they are in a revisionist western,Genre,6,1,genre_narratif,neutre,modere,moyenne,non_applicable,dure,non_applicable
1336,[rhythmic],Speaker speaks with musical rhythm,Styles,15,4,style_parole,neutre,modere,moyenne,non_applicable,douce,non_applicable
1505,[rhythmic],"Patterned, musical flow",Rhythm,11,3,rythme_tempo,neutre,modere,moyenne,non_applicable,douce,non_applicable
1021,[rimshot flourish],Speaker adds flourish to rimshot comedy,Humor,7,2,humour,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1020,[rimshot],Speaker uses classic rimshot comedy timing,Humor,6,1,humour,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
724,[ring modulation],Speaker sounds like ring modulation effect,Effects,7,2,effet_technique,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
632,[rising clarity],Speaker becomes clearer as they speak,Dialogue,5,1,dialogue,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
667,[rising echo],Speaker's echo rises in intensity,Dialogue,13,4,dialogue,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1509,[ritardando],Gradually slower,Rhythm,9,3,rythme_tempo,neutre,modere,moyenne,non_applicable,non_applicable,lent
